name,name_hash,toc_file,pack,handle,string_id,value,status
IDS_SHOP_SORT13,0xE76CD0E9,packTOC_xga.dat,pack0_core_xga,0x21FF02B3,0x02B3,Health,resolved
IDS_SHOP_SORT13,0xE76CD0E9,packTOC_xga.dat,pack1_xga,0x21FF0284,0x0284,Stats,resolved
IDS_SHOP_SORT13,0xE76CD0E9,packTOC_xga.dat,pack3_xga,0x21FF029E,0x029E,Stats,resolved
IDS_SHOP_SORT13,0xE76CD0E9,packTOC_xga.dat,pack4_xga,0x21FF05C6,0x05C6,Stats,resolved
IDS_SHOP_SORT13,0xE76CD0E9,packTOC_xga.dat,pack5_xga,0x21FF042F,0x042F,Stats,resolved
IDS_SHOP_SORT13,0xE76CD0E9,packTOC_xga.dat,pack7_xga,0x21FF01FD,0x01FD,Stats,resolved
IDS_SHOP_SORT13,0xE76CD0E9,packTOC_xga.dat,pack9_xga,0x21FF01E0,0x01E0,Stats,resolved
IDS_SHOP_SORT14,0xE76CD0EE,packTOC_xga.dat,pack0_core_xga,0x21FF02B4,0x02B4,Defense,resolved
IDS_SHOP_SORT15,0xE76CD0EF,packTOC_xga.dat,pack0_core_xga,0x21FF02B6,0x02B6,Coin,resolved
IDS_SHOP_SORT16,0xE76CD0EC,packTOC_xga.dat,pack0_core_xga,0x21FF02B7,0x02B7,Bucks,resolved
IDS_SHOP_SORT17,0xE76CD0ED,packTOC_xga.dat,pack0_core_xga,0x21FF02B8,0x02B8,Convert,resolved
IDS_SHOP_SORT18,0xE76CD0E2,packTOC_xga.dat,pack0_core_xga,0x21FF02AE,0x02AE,Laser,resolved
IDS_SHOP_SORT2,0xAF76CD0E,packTOC_xga.dat,pack0_core_xga,0x21FF02B9,0x02B9,Owned,resolved
IDS_SHOP_SORT2,0xAF76CD0E,packTOC_xga.dat,pack1_xga,0x21FF0279,0x0279,Owned,resolved
IDS_SHOP_SORT2,0xAF76CD0E,packTOC_xga.dat,pack3_xga,0x21FF0293,0x0293,Owned,resolved
IDS_SHOP_SORT2,0xAF76CD0E,packTOC_xga.dat,pack4_xga,0x21FF05BB,0x05BB,Owned,resolved
IDS_SHOP_SORT2,0xAF76CD0E,packTOC_xga.dat,pack5_xga,0x21FF0424,0x0424,Owned,resolved
IDS_SHOP_SORT2,0xAF76CD0E,packTOC_xga.dat,pack7_xga,0x21FF01F2,0x01F2,Owned,resolved
IDS_SHOP_SORT2,0xAF76CD0E,packTOC_xga.dat,pack9_xga,0x21FF01D5,0x01D5,Owned,resolved
IDS_SHOP_SORT21,0xE76CD0DB,packTOC_xga.dat,pack0_core_xga,0x21FF02BD,0x02BD,DM Only,resolved
IDS_SHOP_SORT3,0xAF76CD0F,packTOC_xga.dat,pack0_core_xga,0x21FF02A8,0x02A8,Pistol,resolved
IDS_SHOP_SORT3,0xAF76CD0F,packTOC_xga.dat,pack1_xga,0x21FF027A,0x027A,Rifle,resolved
IDS_SHOP_SORT3,0xAF76CD0F,packTOC_xga.dat,pack3_xga,0x21FF0294,0x0294,Rifle,resolved
IDS_SHOP_SORT3,0xAF76CD0F,packTOC_xga.dat,pack4_xga,0x21FF05BC,0x05BC,Rifle,resolved
IDS_SHOP_SORT3,0xAF76CD0F,packTOC_xga.dat,pack5_xga,0x21FF0425,0x0425,Rifle,resolved
IDS_SHOP_SORT3,0xAF76CD0F,packTOC_xga.dat,pack7_xga,0x21FF01F3,0x01F3,Rifle,resolved
IDS_SHOP_SORT3,0xAF76CD0F,packTOC_xga.dat,pack9_xga,0x21FF01D6,0x01D6,Rifle,resolved
IDS_SHOP_SORT4,0xAF76CD08,packTOC_xga.dat,pack0_core_xga,0x21FF02A9,0x02A9,Rifle,resolved
IDS_SHOP_SORT4,0xAF76CD08,packTOC_xga.dat,pack1_xga,0x21FF027B,0x027B,Pistol,resolved
IDS_SHOP_SORT4,0xAF76CD08,packTOC_xga.dat,pack3_xga,0x21FF0295,0x0295,Pistol,resolved
IDS_SHOP_SORT4,0xAF76CD08,packTOC_xga.dat,pack4_xga,0x21FF05BD,0x05BD,Pistol,resolved
IDS_SHOP_SORT4,0xAF76CD08,packTOC_xga.dat,pack5_xga,0x21FF0426,0x0426,Pistol,resolved
IDS_SHOP_SORT4,0xAF76CD08,packTOC_xga.dat,pack7_xga,0x21FF01F4,0x01F4,Pistol,resolved
IDS_SHOP_SORT4,0xAF76CD08,packTOC_xga.dat,pack9_xga,0x21FF01D7,0x01D7,Pistol,resolved
IDS_SHOP_SORT5,0xAF76CD09,packTOC_xga.dat,pack0_core_xga,0x21FF02AA,0x02AA,Shotgun,resolved
IDS_SHOP_SORT5,0xAF76CD09,packTOC_xga.dat,pack1_xga,0x21FF027C,0x027C,Spread,resolved
IDS_SHOP_SORT5,0xAF76CD09,packTOC_xga.dat,pack3_xga,0x21FF0296,0x0296,Spread,resolved
IDS_SHOP_SORT5,0xAF76CD09,packTOC_xga.dat,pack4_xga,0x21FF05BE,0x05BE,Spread,resolved
IDS_SHOP_SORT5,0xAF76CD09,packTOC_xga.dat,pack5_xga,0x21FF0427,0x0427,Spread,resolved
IDS_SHOP_SORT5,0xAF76CD09,packTOC_xga.dat,pack7_xga,0x21FF01F5,0x01F5,Spread,resolved
IDS_SHOP_SORT5,0xAF76CD09,packTOC_xga.dat,pack9_xga,0x21FF01D8,0x01D8,Spread,resolved
IDS_SHOP_SORT6,0xAF76CD0A,packTOC_xga.dat,pack0_core_xga,0x21FF02AB,0x02AB,Spread,resolved
IDS_SHOP_SORT6,0xAF76CD0A,packTOC_xga.dat,pack1_xga,0x21FF027D,0x027D,Heavy,resolved
IDS_SHOP_SORT6,0xAF76CD0A,packTOC_xga.dat,pack3_xga,0x21FF0297,0x0297,Heavy,resolved
IDS_SHOP_SORT6,0xAF76CD0A,packTOC_xga.dat,pack4_xga,0x21FF05BF,0x05BF,Heavy,resolved
IDS_SHOP_SORT6,0xAF76CD0A,packTOC_xga.dat,pack5_xga,0x21FF0428,0x0428,Heavy,resolved
IDS_SHOP_SORT6,0xAF76CD0A,packTOC_xga.dat,pack7_xga,0x21FF01F6,0x01F6,Heavy,resolved
IDS_SHOP_SORT6,0xAF76CD0A,packTOC_xga.dat,pack9_xga,0x21FF01D9,0x01D9,Heavy,resolved
IDS_SHOP_SORT7,0xAF76CD0B,packTOC_xga.dat,pack0_core_xga,0x21FF02AC,0x02AC,Heavy,resolved
IDS_SHOP_SORT7,0xAF76CD0B,packTOC_xga.dat,pack1_xga,0x21FF027E,0x027E,Energy,resolved
IDS_SHOP_SORT7,0xAF76CD0B,packTOC_xga.dat,pack3_xga,0x21FF0298,0x0298,Energy,resolved
IDS_SHOP_SORT7,0xAF76CD0B,packTOC_xga.dat,pack4_xga,0x21FF05C0,0x05C0,Energy,resolved
IDS_SHOP_SORT7,0xAF76CD0B,packTOC_xga.dat,pack5_xga,0x21FF0429,0x0429,Energy,resolved
IDS_SHOP_SORT7,0xAF76CD0B,packTOC_xga.dat,pack7_xga,0x21FF01F7,0x01F7,Energy,resolved
IDS_SHOP_SORT7,0xAF76CD0B,packTOC_xga.dat,pack9_xga,0x21FF01DA,0x01DA,Energy,resolved
IDS_SHOP_SORT8,0xAF76CD04,packTOC_xga.dat,pack0_core_xga,0x21FF02AD,0x02AD,Special,resolved
IDS_SHOP_SORT8,0xAF76CD04,packTOC_xga.dat,pack1_xga,0x21FF027F,0x027F,Head,resolved
IDS_SHOP_SORT8,0xAF76CD04,packTOC_xga.dat,pack3_xga,0x21FF0299,0x0299,Head,resolved
IDS_SHOP_SORT8,0xAF76CD04,packTOC_xga.dat,pack4_xga,0x21FF05C1,0x05C1,Head,resolved
IDS_SHOP_SORT8,0xAF76CD04,packTOC_xga.dat,pack5_xga,0x21FF042A,0x042A,Head,resolved
IDS_SHOP_SORT8,0xAF76CD04,packTOC_xga.dat,pack7_xga,0x21FF01F8,0x01F8,Head,resolved
IDS_SHOP_SORT8,0xAF76CD04,packTOC_xga.dat,pack9_xga,0x21FF01DB,0x01DB,Head,resolved
IDS_SHOP_SORT9,0xAF76CD05,packTOC_xga.dat,pack0_core_xga,0x21FF02AF,0x02AF,Head,resolved
IDS_SHOP_SORT9,0xAF76CD05,packTOC_xga.dat,pack1_xga,0x21FF0280,0x0280,Torso,resolved
IDS_SHOP_SORT9,0xAF76CD05,packTOC_xga.dat,pack3_xga,0x21FF029A,0x029A,Torso,resolved
IDS_SHOP_SORT9,0xAF76CD05,packTOC_xga.dat,pack4_xga,0x21FF05C2,0x05C2,Torso,resolved
IDS_SHOP_SORT9,0xAF76CD05,packTOC_xga.dat,pack5_xga,0x21FF042B,0x042B,Torso,resolved
IDS_SHOP_SORT9,0xAF76CD05,packTOC_xga.dat,pack7_xga,0x21FF01F9,0x01F9,Torso,resolved
IDS_SHOP_SORT9,0xAF76CD05,packTOC_xga.dat,pack9_xga,0x21FF01DC,0x01DC,Torso,resolved
IDS_SHOP_TIMEOUT_BODY_ANDROID,0xDE7D1BFE,packTOC_xga.dat,pack0_core_xga,0x21FF0226,0x0226,Your purchase is taking an unexpectedly long time to process. It will continue in the background and will be delivered when processing completes.,resolved
IDS_SHOP_TIMEOUT_TITLE_ANDROID,0x0B701832,packTOC_xga.dat,pack0_core_xga,0x21FF0225,0x0225,Store Timeout,resolved
IDS_SHOP_UNAVAILABLE_BODY,0x64EEFD1B,packTOC_xga.dat,pack0_core_xga,0x21FF02C7,0x02C7,"The store item you have selected is currently unavailable.
Please try again later.",resolved
IDS_SHOP_UNAVAILABLE_TITLE,0x4EF9A3A3,packTOC_xga.dat,pack0_core_xga,0x21FF02C6,0x02C6,Item Unavailable,resolved
IDS_SHOP_UPGRADE,0x712819B4,packTOC_xga.dat,pack0_core_xga,0x21FF029C,0x029C,Upgrade,resolved
IDS_SKUBONUS_ITEMNAME,0x206F0359,packTOC_xga.dat,pack0_core_xga,0x21FF0412,0x0412,War Bucks,resolved
IDS_SKUBONUS_MSG,0x6A6CC675,packTOC_xga.dat,pack0_core_xga,0x21FF0411,0x0411,"The F.R.A.G.G.E.D. bank has awarded you 3 War Bucks to aid in your fight against the T.O.O.L.

Now get out there and raise some hell!",resolved
IDS_SKUBONUS_TITLE,0x6CDEC0EF,packTOC_xga.dat,pack0_core_xga,0x21FF0410,0x0410,Welcome to Gun Bros.,resolved
IDS_SOUND_BODY,0x10CA0163,packTOC_xga.dat,pack0_core_xga,0x21FF0179,0x0179,"
^f1Sound Effects
^f0
Turns sound effects ON or OFF.",resolved
IDS_SOUND_OFF_GAME,0xD841395F,packTOC_xga.dat,pack0_core_xga,0x21FF0159,0x0159,SFX Off,resolved
IDS_SOUND_OFF_GAME,0xD841395F,packTOC_xga.dat,pack1_xga,0x21FF023F,0x023F,Sound Off,resolved
IDS_SOUND_OFF_GAME,0xD841395F,packTOC_xga.dat,pack3_xga,0x21FF0259,0x0259,Sound Off,resolved
IDS_SOUND_OFF_GAME,0xD841395F,packTOC_xga.dat,pack4_xga,0x21FF0581,0x0581,Sound Off,resolved
IDS_SOUND_OFF_GAME,0xD841395F,packTOC_xga.dat,pack5_xga,0x21FF03EA,0x03EA,Sound Off,resolved
IDS_SOUND_OFF_GAME,0xD841395F,packTOC_xga.dat,pack7_xga,0x21FF01B8,0x01B8,Sound Off,resolved
IDS_SOUND_OFF_GAME,0xD841395F,packTOC_xga.dat,pack9_xga,0x21FF019B,0x019B,Sound Off,resolved
IDS_SOUND_ON_GAME,0xAD1C9569,packTOC_xga.dat,pack0_core_xga,0x21FF0158,0x0158,SFX On,resolved
IDS_SOUND_ON_GAME,0xAD1C9569,packTOC_xga.dat,pack1_xga,0x21FF023E,0x023E,Sound On,resolved
IDS_SOUND_ON_GAME,0xAD1C9569,packTOC_xga.dat,pack3_xga,0x21FF0258,0x0258,Sound On,resolved
IDS_SOUND_ON_GAME,0xAD1C9569,packTOC_xga.dat,pack4_xga,0x21FF0580,0x0580,Sound On,resolved
IDS_SOUND_ON_GAME,0xAD1C9569,packTOC_xga.dat,pack5_xga,0x21FF03E9,0x03E9,Sound On,resolved
IDS_SOUND_ON_GAME,0xAD1C9569,packTOC_xga.dat,pack7_xga,0x21FF01B7,0x01B7,Sound On,resolved
IDS_SOUND_ON_GAME,0xAD1C9569,packTOC_xga.dat,pack9_xga,0x21FF019A,0x019A,Sound On,resolved
IDS_TAP_TO_DISMISS,0xDAC3D0B8,packTOC_xga.dat,pack0_core_xga,0x21FF016A,0x016A,Tap to Dismiss,resolved
IDS_TAPJOY_FEATURED_APP_BODY,0x551D77DA,packTOC_xga.dat,pack0_core_xga,0x21FF0386,0x0386,"
Get %d FREE War Bucks!

Install and run %s to collect your FREE War Bucks.


",resolved
IDS_TAPJOY_FEATURED_APP_TITLE,0x51D10CB0,packTOC_xga.dat,pack0_core_xga,0x21FF0385,0x0385,FREE War Bucks!,resolved
IDS_TAPJOY_FEATURED_APP_TOGGLE,0x1E17F0D0,packTOC_xga.dat,pack0_core_xga,0x21FF0387,0x0387,^f1Don't show this offer again,resolved
IDS_TAPJOY_MSG,0x447DD273,packTOC_xga.dat,pack0_core_xga,0x21FF0423,0x0423,"You've been awarded δ%i War Bucks for completing special offers.

Now go buy yourself something big and nasty!",resolved
IDS_TAPJOY_TITLE,0x7DCAC4DF,packTOC_xga.dat,pack0_core_xga,0x21FF0422,0x0422,Offer Complete!,resolved
IDS_TRANSITION_MISSION_OBJECTIVE_CLEARD,0xAB28D5C1,packTOC_xga.dat,pack0_core_xga,0x21FF0156,0x0156,Mission Objective Complete,resolved
IDS_TRANSITION_MISSION_OBJECTIVE_CLEARD,0xAB28D5C1,packTOC_xga.dat,pack1_xga,0x21FF023C,0x023C,Mission Objective Complete,resolved
IDS_TRANSITION_MISSION_OBJECTIVE_CLEARD,0xAB28D5C1,packTOC_xga.dat,pack3_xga,0x21FF0256,0x0256,Mission Objective Complete,resolved
IDS_TRANSITION_MISSION_OBJECTIVE_CLEARD,0xAB28D5C1,packTOC_xga.dat,pack4_xga,0x21FF057E,0x057E,Mission Objective Complete,resolved
IDS_TRANSITION_MISSION_OBJECTIVE_CLEARD,0xAB28D5C1,packTOC_xga.dat,pack5_xga,0x21FF03E7,0x03E7,Mission Objective Complete,resolved
IDS_TRANSITION_MISSION_OBJECTIVE_CLEARD,0xAB28D5C1,packTOC_xga.dat,pack7_xga,0x21FF01B5,0x01B5,Mission Objective Complete,resolved
IDS_TRANSITION_MISSION_OBJECTIVE_CLEARD,0xAB28D5C1,packTOC_xga.dat,pack9_xga,0x21FF0198,0x0198,Mission Objective Complete,resolved
IDS_TUTORIAL_BROTHER_ACTIVE_BODY,0x723F793D,packTOC_xga.dat,pack0_core_xga,0x21FF036A,0x036A,"Your friend's brother will now fight alongside you.

You earn a daily reward for each Bro used in battle.

Grow your brotherhood, and play with all your friends' brothers every day.",resolved
IDS_TUTORIAL_BROTHER_ACTIVE_TITLE,0x23E1E2D2,packTOC_xga.dat,pack0_core_xga,0x21FF0369,0x0369,Bro On Duty!,resolved
IDS_TUTORIAL_BROTHERHOOD_BODY,0xCC80684F,packTOC_xga.dat,pack0_core_xga,0x21FF0366,0x0366,"Play alongside your friends.

Add bros by logging into Game Center or Facebook!

Get and give a free daily reward when you use them in battle!",resolved
IDS_TUTORIAL_BROTHERHOOD_TITLE,0xCB10F5E9,packTOC_xga.dat,pack0_core_xga,0x21FF0365,0x0365,Welcome to the Brotherhood!,resolved
IDS_TUTORIAL_CHALLENGES_BODY,0x97BC5F30,packTOC_xga.dat,pack0_core_xga,0x21FF0378,0x0378,"Tap a Bro-Op Challenge to view its requirements. 

Completing challenges will earn you rewards. Invite your bros to complete challenges for even better rewards!",resolved
IDS_TUTORIAL_CHALLENGES_TITLE,0x7BC3821C,packTOC_xga.dat,pack0_core_xga,0x21FF0377,0x0377,Bro-Op Challenges,resolved
IDS_TUTORIAL_CONTROLS_BODY,0x8ACCC4B3,packTOC_xga.dat,pack0_core_xga,0x21FF0354,0x0354,"Use the left control stick to move your Gun Brother.

Use the right control stick to fire your gun in the direction held.",resolved
IDS_TUTORIAL_CONTROLS_TITLE,0xACDA2A2D,packTOC_xga.dat,pack0_core_xga,0x21FF0353,0x0353,Basic Controls,resolved
IDS_TUTORIAL_DOCKED_CONTROLS_BODY,0x6BE6D98B,packTOC_xga.dat,pack0_core_xga,0x21FF0356,0x0356,"Touch the left side of the screen to move and the right side to fire.
Change Control Type in the Pause Menu.",resolved
IDS_TUTORIAL_DOCKED_CONTROLS_TITLE,0xBE7BEAA3,packTOC_xga.dat,pack0_core_xga,0x21FF0355,0x0355,Touch Controls,resolved
IDS_TUTORIAL_EQUIP_GUNS_BODY,0xBB381298,packTOC_xga.dat,pack0_core_xga,0x21FF0370,0x0370,"Tap the equip button to equip your new gun.

Equipping a gun will replace the weapon in the slot that is currently selected.

tap your Gun Bro. or the blue number to equip other weapon slot",resolved
IDS_TUTORIAL_EQUIP_GUNS_TITLE,0xB387589E,packTOC_xga.dat,pack0_core_xga,0x21FF036F,0x036F,Equipping Guns,resolved
IDS_TUTORIAL_EXP_AND_XPL_BODY,0xD8FBF239,packTOC_xga.dat,pack0_core_xga,0x21FF035C,0x035C,"Each kill earns you XP and Xplodium.

XP levels up your character, increasing health.

Xplodium is refined and converted to coin.",resolved
IDS_TUTORIAL_EXP_AND_XPL_TITLE,0x8CA95288,packTOC_xga.dat,pack0_core_xga,0x21FF035B,0x035B,Experience and Xplodium,resolved
IDS_TUTORIAL_FACEBOOK_LINK_BODY,0xB043EF85,packTOC_xga.dat,pack0_core_xga,0x21FF0376,0x0376,Connect to FaceBook and get 5 FREE War Bucks!,resolved
IDS_TUTORIAL_FACEBOOK_LINK_TITLE,0x04288971,packTOC_xga.dat,pack0_core_xga,0x21FF0375,0x0375,Get Free War Bucks!,resolved
IDS_TUTORIAL_INVITE_FRIENDS_BODY,0xDD53F054,packTOC_xga.dat,pack0_core_xga,0x21FF037E,0x037E,Invite friends by FaceBook and get FREE War Bucks!,resolved
IDS_TUTORIAL_INVITE_FRIENDS_TITLE,0xD5297448,packTOC_xga.dat,pack0_core_xga,0x21FF037D,0x037D,Get Free War Bucks!,resolved
IDS_TUTORIAL_MAP_BODY,0x95E0A823,packTOC_xga.dat,pack0_core_xga,0x21FF036C,0x036C,"tap a planet to select, tap it again to bring up the available missions.

Additional planets will be added soon!",resolved
IDS_TUTORIAL_MAP_TITLE,0x5D1CF32C,packTOC_xga.dat,pack0_core_xga,0x21FF036B,0x036B,Welcome to the Map!,resolved
IDS_TUTORIAL_MINIBOSS_BODY,0x95C2A573,packTOC_xga.dat,pack0_core_xga,0x21FF037C,0x037C,"When T.O.O.L. Captains show up, you better stock up on grenades from the Smartillery. ",resolved
IDS_TUTORIAL_MINIBOSS_TITLE,0x5C3C362C,packTOC_xga.dat,pack0_core_xga,0x21FF037B,0x037B,T.O.O.L. Captain!,resolved
IDS_TUTORIAL_NEW_GUN_BODY,0xE281CA49,packTOC_xga.dat,pack0_core_xga,0x21FF0372,0x0372,"Congratulations!

You've earned the ER97E Elite assault rifle!

Equip guns in the store",resolved
IDS_TUTORIAL_NEW_GUN_TITLE,0x280AD68B,packTOC_xga.dat,pack0_core_xga,0x21FF0371,0x0371,New gun!,resolved
IDS_TUTORIAL_PAYOUT_BODY,0x1C28DF42,packTOC_xga.dat,pack0_core_xga,0x21FF0364,0x0364,"The instant chamber converts  the Xplodium you deposit to coin.

Unlock all other chambers by refining xplodium.

tap the refinery chamber to collect your coin payout.",resolved
IDS_TUTORIAL_PAYOUT_TITLE,0xC29B8524,packTOC_xga.dat,pack0_core_xga,0x21FF0363,0x0363,Collect your payout!,resolved
IDS_TUTORIAL_PLANET_CLEARED_BODY,0x7D33A7A6,packTOC_xga.dat,pack0_core_xga,0x21FF0374,0x0374,"You've done the impossible!

Your skill, determination, and abundance of free time have conquered all of the T.O.O.L. forces on this planet.

The tales of your legendary accomplishment will no doubt spread across the galaxy.",resolved
IDS_TUTORIAL_PLANET_CLEARED_TITLE,0xD32C0B62,packTOC_xga.dat,pack0_core_xga,0x21FF0373,0x0373,Planet Cleared!,resolved
IDS_TUTORIAL_REFINERY_BODY,0x347D6D7F,packTOC_xga.dat,pack0_core_xga,0x21FF0362,0x0362,"Xplodium is an unstable ore that you collect on the battlefield.

refine all xplodium after Battle.

Premium Refineries pay out even more than standard.

Fill all Refineries for maximum payout.",resolved
IDS_TUTORIAL_REFINERY_TITLE,0x47C0B6E6,packTOC_xga.dat,pack0_core_xga,0x21FF0361,0x0361,Welcome to the Refinery!,resolved
IDS_TUTORIAL_REV_CLEARED_BODY,0x001BD036,packTOC_xga.dat,pack0_core_xga,0x21FF0360,0x0360,"Congratulations! You've completed Revolution 1.

new Revolutions increases enemy difficulty and the rewards.",resolved
IDS_TUTORIAL_REV_CLEARED_TITLE,0x02AB7275,packTOC_xga.dat,pack0_core_xga,0x21FF035F,0x035F,Revolution Cleared!,resolved
IDS_TUTORIAL_SELECT_BROTHER_BODY,0x6A53AA8F,packTOC_xga.dat,pack0_core_xga,0x21FF0368,0x0368,Tap a friend's Brother to use that brother in battle!,resolved
IDS_TUTORIAL_SELECT_BROTHER_TITLE,0xA52CD9F3,packTOC_xga.dat,pack0_core_xga,0x21FF0367,0x0367,Select a Brother,resolved
IDS_TUTORIAL_SMARTILLERY_BODY,0x7FB7A5AA,packTOC_xga.dat,pack0_core_xga,0x21FF0358,0x0358,"The red button opens the Smartillery menu.

Tap an Icon to Equip or use grenades and powerups.",resolved
IDS_TUTORIAL_SMARTILLERY_TITLE,0xF86C2BB2,packTOC_xga.dat,pack0_core_xga,0x21FF0357,0x0357,The Smartillery,resolved
IDS_TUTORIAL_STORE_BODY,0x3DC85078,packTOC_xga.dat,pack0_core_xga,0x21FF036E,0x036E," upgrade and equip new guns, armor, and purchase Smartillery powerups!

click on the Bank tab for big deals on coins and war bucks!",resolved
IDS_TUTORIAL_STORE_TITLE,0xDC937699,packTOC_xga.dat,pack0_core_xga,0x21FF036D,0x036D,Welcome to the Store!,resolved
IDS_TUTORIAL_SWITCH_WEAPON_BODY,0x9005F36F,packTOC_xga.dat,pack0_core_xga,0x21FF035A,0x035A,"The blue toggle button switches your guns.

Buy More guns  from the guns tab in the store.",resolved
IDS_TUTORIAL_SWITCH_WEAPON_TITLE,0x004947D3,packTOC_xga.dat,pack0_core_xga,0x21FF0359,0x0359,Switching Guns,resolved
IDS_TUTORIAL_XPL_MULT_BODY,0x2AA6361D,packTOC_xga.dat,pack0_core_xga,0x21FF035E,0x035E,"Each wave completed increases your Xplodium multiplier.

Stay alive to increase your multiplier.",resolved
IDS_TUTORIAL_XPL_MULT_TITLE,0xAA7500C7,packTOC_xga.dat,pack0_core_xga,0x21FF035D,0x035D,Xplodium Multiplier,resolved
IDS_UI_BRANCH_1,0xCB4CDC0A,packTOC_xga.dat,pack0_core_xga,0x21FF0172,0x0172,GAMES,resolved
IDS_UI_BRANCH_2,0xCB4CDC09,packTOC_xga.dat,pack0_core_xga,0x21FF0173,0x0173,STORE,resolved
IDS_UI_BRANCH_3,0xCB4CDC08,packTOC_xga.dat,pack0_core_xga,0x21FF0174,0x0174,PLAY,resolved
IDS_UI_BRANCH_4,0xCB4CDC0F,packTOC_xga.dat,pack0_core_xga,0x21FF0175,0x0175,REFINERY,resolved
IDS_UI_BRANCH_5,0xCB4CDC0E,packTOC_xga.dat,pack0_core_xga,0x21FF0176,0x0176,BROS,resolved
IDS_UI_BRANCH_6,0xCB4CDC0D,packTOC_xga.dat,pack0_core_xga,0x21FF0177,0x0177,OPTIONS,resolved
IDS_UI_BRANCH_7,0xCB4CDC0C,packTOC_xga.dat,pack0_core_xga,0x21FF0178,0x0178,BRO-OPS,resolved
IDS_UPGRADE_BUY_BUCKS,0x4FCF01F4,packTOC_xga.dat,pack0_core_xga,0x21FF02DF,0x02DF,δ #BUCKS,resolved
IDS_UPGRADE_CRIT,0x816162F6,packTOC_xga.dat,pack0_core_xga,0x21FF02DC,0x02DC,Critical Hit %,resolved
IDS_UPGRADE_CRITICAL_CHANCE_HIGH,0xF133183F,packTOC_xga.dat,pack0_core_xga,0x21FF0435,0x0435,High,resolved
IDS_UPGRADE_CRITICAL_CHANCE_LOW,0x8F1335F4,packTOC_xga.dat,pack0_core_xga,0x21FF0433,0x0433,Low,resolved
IDS_UPGRADE_CRITICAL_CHANCE_MED,0x8F133447,packTOC_xga.dat,pack0_core_xga,0x21FF0434,0x0434,Med,resolved
IDS_UPGRADE_CRITICAL_CHANCE_NONE,0xF1337EA2,packTOC_xga.dat,pack0_core_xga,0x21FF0432,0x0432,None,resolved
IDS_UPGRADE_CURRENT_LEVEL_TITLE,0xA0076EC3,packTOC_xga.dat,pack0_core_xga,0x21FF02D5,0x02D5,Current,resolved
IDS_UPGRADE_DAMAGE,0x6101A5B4,packTOC_xga.dat,pack0_core_xga,0x21FF02DA,0x02DA,Dmg,resolved
IDS_UPGRADE_NEXT_LEVEL_TITLE_BRONZE,0x30A1B47B,packTOC_xga.dat,pack0_core_xga,0x21FF02D6,0x02D6,Next,resolved
IDS_UPGRADE_NEXT_LEVEL_TITLE_GOLD,0x9E30ECAB,packTOC_xga.dat,pack0_core_xga,0x21FF02D8,0x02D8,Next,resolved
IDS_UPGRADE_NEXT_LEVEL_TITLE_SILVER,0x31AA9D9C,packTOC_xga.dat,pack0_core_xga,0x21FF02D7,0x02D7,Next,resolved
IDS_UPGRADE_POWER,0x1604E03A,packTOC_xga.dat,pack0_core_xga,0x21FF02D9,0x02D9,Power,resolved
IDS_UPGRADE_RPM,0xD816070F,packTOC_xga.dat,pack0_core_xga,0x21FF02DB,0x02DB,RPM,resolved
IDS_UPGRADE_SPEED,0x1606022C,packTOC_xga.dat,pack0_core_xga,0x21FF02DD,0x02DD,Speed,resolved
IDS_UPGRADE_TITLE,0x160083BD,packTOC_xga.dat,pack0_core_xga,0x21FF02D4,0x02D4,Upgrade,resolved
IDS_USE_NOW,0xA07047B1,packTOC_xga.dat,pack0_core_xga,0x21FF016D,0x016D,"Use
Now",resolved
IDS_VERSION_CHANGE_DESC,0xE3A615B0,packTOC_xga.dat,pack0_core_xga,0x21FF01D6,0x01D6,"There is an update to Gun Bros. that is required to access any online features.

You may continue to play offline, but we recommend updating now to avoid any potential loss of data.

Would you kindly visit the App Store to update now?",resolved
IDS_VERSION_CHANGE_TITLE,0x3A719CB4,packTOC_xga.dat,pack0_core_xga,0x21FF01D5,0x01D5,New Gun Bros. Update Available!,resolved
IDS_VERSION_TEXT_FORMATTED,0x76B4A8AC,packTOC_xga.dat,pack0_core_xga,0x21FF0297,0x0297,"
^f1Gun Bros.
^f0Version v",resolved
IDS_VERSION_TEXT_PLAIN,0xB4AE55FE,packTOC_xga.dat,pack0_core_xga,0x21FF0294,0x0294,"
Gun Bros.
Version v",resolved
IDS_WEAPONMASTERY_CRITICAL_HIT,0x8EF92455,packTOC_xga.dat,,,,,not_found
IDS_WEAPONMASTERY_STORE_MASTERY_CRITICAL_CHANCE,0x1E4FB80A,packTOC_xga.dat,pack0_core_xga,0x21FF042A,0x042A,,resolved
IDS_WEAPONMASTERY_STORE_MASTERY_CRITICAL_CHANCE_HIGH,0x80E129C3,packTOC_xga.dat,pack0_core_xga,0x21FF042E,0x042E,LVL 3,resolved
IDS_WEAPONMASTERY_STORE_MASTERY_CRITICAL_CHANCE_LOW,0xB80E66E8,packTOC_xga.dat,pack0_core_xga,0x21FF042C,0x042C,LVL 1,resolved
IDS_WEAPONMASTERY_STORE_MASTERY_CRITICAL_CHANCE_MED,0xB80E675B,packTOC_xga.dat,pack0_core_xga,0x21FF042D,0x042D,LVL 2,resolved
